"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","hegyi","DBH","Site.y","Species.y","Distance"
"10ac2_5","9pj2_6",0.686372612291775,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_6",0.50163024469262,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_6",0.380659162971643,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_6",0.649066786195827,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_6",0.301125920751772,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_6",0.759360086504114,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_6",0.794102497919386,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_6",0.732704730565301,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_6",0.721844031652266,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_6",0.577020420469478,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_6",-0.350536099097992,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_6",0.566527843377316,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_6",0.79165275222176,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_6",-0.106936190561509,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_6",0.536549304313156,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_6",0.592137446668126,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_6",0.593201759564143,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_6",0.725867512821055,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj2_8","9pj2_7",0.745921517325406,"ic","PJ","Mammoth","low",2.50396417409207,59.4,"ic","PJ",1.37658901545362
"9pj3_1","9pj2_7",0.416874295016765,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_7",-0.0213736121850605,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_7",-0.472822780185389,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_7",0.697285481577385,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_7",0.662500462668901,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_7",0.607849433479552,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_7",0.0934577921572641,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_7",0.497595616294543,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_7",-0.194946949769005,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_7",0.458498383519461,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_7",0.237541282132938,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_7",0.165627674952691,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_7",0.31530161192709,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_7",-0.10377195659149,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_7",0.275747538593159,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_7",0.273274707457196,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_7",0.326650351093807,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj2_7",0.337204007025448,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_7",0.505417322349113,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_7",0.0307042291476772,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_7",0.243361522157274,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_7",0.285567312355532,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_7",0.530078570688051,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_7",0.43521974221117,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_7",0.391473608683926,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_7",0.531034472024,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_7",0.436999940082652,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_7",-0.338389357686416,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_7",-0.131308194827244,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_7",0.496068385583791,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_7",-0.0333203114111887,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_7",0.318856749750393,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_7",0.40728010640186,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_7",0.613696164495221,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_7",0.537212639501169,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj3_1","9pj2_8",0.771758776697095,"ic","PJ","Mammoth","low",4.43077868403159,42.1,"ic","PJ",NA
"9pj3_2","9pj2_8",-0.0866818298910111,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",NA
"9pj3_3","9pj2_8",-0.0782686998476403,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",NA
"9pj3_4","9pj2_8",0.734680101537636,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",NA
"9pj3_5","9pj2_8",0.877960639916347,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",NA
"9pj3_6","9pj2_8",0.793436103725639,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",NA
"10ac1_1","9pj2_8",0.28138797133847,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj2_8",0.727664483596663,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj2_8",-0.16705425149239,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj2_8",0.723317094122098,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj2_8",0.436744607089216,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj2_8",0.40041361660003,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj2_8",0.585555992173602,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj2_8",0.210925984687488,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj2_8",0.516419819315285,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj2_8",0.494816996151665,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj2_8",0.575853279925327,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj2_8",0.51937943338433,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj2_8",0.438200030718778,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj2_8",0.27643323714605,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj2_8",0.497440884855392,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj2_8",0.267429103913452,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj2_8",0.641627520690339,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj2_8",0.676240324222339,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj2_8",0.643603296427248,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj2_8",0.64582346138207,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj2_8",0.504976699542643,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj2_8",-0.385877750367244,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj2_8",0.376627327287818,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj2_8",0.676138005024611,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj2_8",-0.117000843903864,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj2_8",0.504887509493777,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj2_8",0.594652192302329,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj2_8",0.636795099396211,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj2_8",0.718489274569725,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj3_2","9pj3_1",0.0324729228686028,"ic","PJ","Mammoth","low",5.11969754944437,33.4,"ic","PJ",5.04921567049755
"9pj3_3","9pj3_1",0.37888695014218,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",7.94654486447001
"9pj3_4","9pj3_1",0.642041787739073,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",11.3653670561761
"9pj3_5","9pj3_1",0.691181078197092,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",15.8195403362514
"9pj3_6","9pj3_1",0.76752533102644,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",15.4221239033109
"10ac1_1","9pj3_1",0.499354157900755,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj3_1",0.702624476132476,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj3_1",-0.115076225626203,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj3_1",0.664078961294622,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj3_1",0.506976110072774,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj3_1",0.442271685839015,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj3_1",0.398844231575083,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj3_1",0.31201371130999,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj3_1",0.534295568716762,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj3_1",0.571353442001063,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj3_1",0.604787933303383,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj3_1",0.641077356864142,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj3_1",0.467833115234792,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj3_1",0.369063443453836,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj3_1",0.64364341724733,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj3_1",0.312298072453734,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj3_1",0.714155774540815,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj3_1",0.734378908483724,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj3_1",0.598500290330362,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj3_1",0.710358336951271,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj3_1",0.480344414234912,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj3_1",-0.253300086679012,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj3_1",0.274198726058993,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj3_1",0.855713986232964,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj3_1",-0.377154676531441,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj3_1",0.525135231389102,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj3_1",0.561373961575601,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj3_1",0.605806147666762,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj3_1",0.607204781855872,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj3_3","9pj3_2",0.0573552453976238,"ic","PJ","Mammoth","low",1.47382690370481,123.2,"ic","PJ",5.1311673510238
"9pj3_4","9pj3_2",-0.239143570780256,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",11.8089704315434
"9pj3_5","9pj3_2",0.072103244658078,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",10.9103718651383
"9pj3_6","9pj3_2",-0.0627882938101638,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",11.6622841608244
"10ac1_1","9pj3_2",0.423070522997398,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj3_2",0.148163519234396,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj3_2",0.334590807517831,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj3_2",-0.614205685661741,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj3_2",0.0733838762704637,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj3_2",0.332465279814156,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj3_2",0.144075620017463,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj3_2",0.509864663886691,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj3_2",-0.151276090566143,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj3_2",0.346717413145474,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj3_2",0.473729038724553,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj3_2",0.0863031347399702,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj3_2",0.514862739986325,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj3_2",0.725512740080949,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj3_2",0.461169767674282,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj3_2",0.580252876969283,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj3_2",0.191232584397079,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj3_2",0.186010139932054,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj3_2",0.20599602373938,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj3_2",0.112545981014523,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj3_2",-0.444136793679322,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj3_2",0.24836318196715,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj3_2",0.00427793049397383,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj3_2",0.101320446623748,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj3_2",-0.477731799684365,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj3_2",0.480679917752957,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj3_2",0.390140573615698,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj3_2",0.368778105318988,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj3_2",0.177206771683818,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj3_4","9pj3_3",-0.313646614784496,"ic","PJ","Mammoth","low",1.99044900327892,115,"ic","PJ",7.804769809314
"9pj3_5","9pj3_3",-0.309254916340164,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",9.54694861659476
"9pj3_6","9pj3_3",0.054472243795346,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",7.51344345131864
"10ac1_1","9pj3_3",0.564240062151334,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj3_3",0.142984648145855,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj3_3",0.367891019896887,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj3_3",0.0198228530203189,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj3_3",0.236711525156259,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj3_3",-0.307589862527752,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj3_3",-0.0246644850829079,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj3_3",0.581290776673182,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj3_3",-0.147143600696586,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj3_3",-0.113983248063707,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj3_3",0.0166037869086079,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj3_3",0.562469883651194,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj3_3",0.331444951392532,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj3_3",-0.196939144952478,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj3_3",0.0117955999124533,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj3_3",0.248477403393753,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj3_3",0.607190068646328,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj3_3",0.0363706703465276,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj3_3",-0.305280564601429,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj3_3",0.1275954708677,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj3_3",0.167104734352134,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj3_3",0.43083460761601,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj3_3",-0.12683867487116,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj3_3",0.310150081968212,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj3_3",-0.684064230536378,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj3_3",-0.278757138890576,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj3_3",-0.436190877845485,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj3_3",-0.160093556471665,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj3_3",-0.265799895007344,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj3_5","9pj3_4",0.663576462250933,"ic","PJ","Mammoth","low",4.77713653833976,50.5,"ic","PJ",16.2329491040474
"9pj3_6","9pj3_4",0.592785822453796,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",11.3552377443212
"10ac1_1","9pj3_4",0.114480241032887,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj3_4",0.555759126202267,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj3_4",-0.318967558679808,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj3_4",0.703032848929074,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj3_4",0.159801499511192,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
"10ac1_6","9pj3_4",-0.0394094219144238,"sl","AC","Mammoth","high",15.2221994281785,10.2,"ic","PJ",NA
"10ac1_7","9pj3_4",0.0694391405076857,"sl","AC","Mammoth","high",7.88853505723957,22.8,"ic","PJ",NA
"10ac2_1","9pj3_4",-0.370184731370612,"sl","AC","Mammoth","high",14.7536656869243,25.3,"ic","PJ",NA
"10ac2_2","9pj3_4",0.293633327081556,"sl","AC","Mammoth","high",15.3023630966882,25.1,"ic","PJ",NA
"10ac2_3","9pj3_4",0.211659489774879,"sl","AC","Mammoth","high",6.66181438325155,43.6,"ic","PJ",NA
"10ac2_4","9pj3_4",0.132297811164052,"sl","AC","Mammoth","high",1.4369377714778,102.8,"ic","PJ",NA
"10ac2_5","9pj3_4",0.253817006794396,"sl","AC","Mammoth","high",8.47755257512702,21.5,"ic","PJ",NA
"10ac3_1","9pj3_4",0.166250267931545,"sl","AC","Mammoth","high",26.7594061063306,11,"ic","PJ",NA
"10ac3_2","9pj3_4",0.00329654569792504,"sl","AC","Mammoth","high",2.05100284646195,101.5,"ic","PJ",NA
"10ac3_3","9pj3_4",0.0466971065093026,"sl","AC","Mammoth","high",1.3707866256462,90,"ic","PJ",NA
"10ac3_4","9pj3_4",0.100223051208766,"sl","AC","Mammoth","high",20.9443226954211,7.8,"ic","PJ",NA
"10ac3_5","9pj3_4",0.450019747807385,"sl","AC","Mammoth","high",3.73137215264852,27.9,"ic","PJ",NA
"10pj1_1","9pj3_4",0.40685992289289,"sl","PJ","Mammoth","high",3.57751545023556,42.5,"ic","PJ",NA
"10pj1_2","9pj3_4",0.425067596277718,"sl","PJ","Mammoth","high",1.29783707945945,121.7,"ic","PJ",NA
"10pj1_3","9pj3_4",0.65865028772327,"sl","PJ","Mammoth","high",5.77054819024354,23.5,"ic","PJ",NA
"10pj2_1","9pj3_4",0.446834157225574,"sl","PJ","Mammoth","high",16.4324686763836,23.2,"ic","PJ",NA
"10pj2_2","9pj3_4",-0.319120259722612,"sl","PJ","Mammoth","high",2.50173018149633,107.8,"ic","PJ",NA
"10pj2_3","9pj3_4",0.300050302030118,"sl","PJ","Mammoth","high",1.72038483146289,139.3,"ic","PJ",NA
"10pj2_4","9pj3_4",0.68297870101413,"sl","PJ","Mammoth","high",10.6733551557406,15.9,"ic","PJ",NA
"10pj2_5","9pj3_4",-0.105092006623053,"sl","PJ","Mammoth","high",4.54919431472731,35.2,"ic","PJ",NA
"10pj3_1","9pj3_4",0.330987954628944,"sl","PJ","Mammoth","high",2.53610879353163,105.5,"ic","PJ",NA
"10pj3_2","9pj3_4",0.422803594048903,"sl","PJ","Mammoth","high",2.04560266493528,116.7,"ic","PJ",NA
"10pj3_3","9pj3_4",0.595566004634649,"sl","PJ","Mammoth","high",6.78565444346434,30.7,"ic","PJ",NA
"10pj3_4","9pj3_4",0.412610804310368,"sl","PJ","Mammoth","high",0.443930092530472,141.8,"ic","PJ",NA
"9pj3_6","9pj3_5",0.797318985404711,"ic","PJ","Mammoth","low",10.7533913006967,21.9,"ic","PJ",6.49891696404997
"10ac1_1","9pj3_5",0.501084220052331,"sl","AC","Mammoth","high",2.7872259643366,50.6,"ic","PJ",NA
"10ac1_2","9pj3_5",0.626441425921747,"sl","AC","Mammoth","high",0.792873781442952,187.7,"ic","PJ",NA
"10ac1_3","9pj3_5",0.0865661117350303,"sl","AC","Mammoth","high",17.7141165044808,10.4,"ic","PJ",NA
"10ac1_4","9pj3_5",0.561582398625332,"sl","AC","Mammoth","high",1.2409604983801,120.8,"ic","PJ",NA
"10ac1_5","9pj3_5",0.598436863781604,"sl","AC","Mammoth","high",8.09634509299352,22.8,"ic","PJ",NA
