"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","Neighborhood.x","DBH","con_freq","con_freqBA","Site.y","Neighborhood.y","Species.y","dist"
"4pp2_1","4ac2_1",0.394699296038904,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",23.1919895577738
"4pj2_2","4ac2_1",0.259518073852064,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",30.6053635843595
"4pj2_3064","4ac2_1",0.358917502506783,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",35.372522302867
"4pj2_3101","4ac2_1",0.104308138401765,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",38.4913011556668
"4pl2_1","4ac2_1",0.0700345938135003,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",10.8416010798725
"4ac2_3","4ac2_2",0.401528063034783,"cm","AC","SEKI","low",2,52.9,0.857142857142857,0.935786988157889,"cm",2,"AC",20.7903838685867
"4pp2_1","4ac2_2",0.201058184642633,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",25.1244493109259
"4pj2_2","4ac2_2",0.247158417040654,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",29.2386596809779
"4pj2_3064","4ac2_2",0.138755978669009,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",33.5351554850171
"4pj2_3101","4ac2_2",0.286599874541274,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",39.519103272856
"4pl2_1","4ac2_2",0.485859545395884,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",11.9059093828215
"4pp2_1","4ac2_3",0.0924281463837863,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",4.38738843770123
"4pj2_2","4ac2_3",0.20310455198111,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",49.0301604097331
"4pj2_3064","4ac2_3",0.110486712948665,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",54.2729350599713
"4pj2_3101","4ac2_3",-0.0330570677874614,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",24.0023412578247
"4pl2_1","4ac2_3",0.168744488428175,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",23.5456241012872
"4ac3_2","4ac3_1",0.347854409916025,"cm","AC","SEKI","low",3,38,0.631578947368421,0.528931423057406,"cm",3,"AC",2.57198707781084
"4pj3_1965","4ac3_1",0.165531223090279,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",27.7404120155983
"4pj3_1966","4ac3_1",0.109688612603067,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",26.7131552875033
"4pj3_1","4ac3_1",0.364786516504343,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",7.1347738380846
"4pj3_2","4ac3_1",-0.0332925079330653,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",16.6189269255997
"4pl3_1959","4ac3_1",0.183372861712115,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",31.6070774330158
"4pl3_1","4ac3_1",0.459349980548159,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"AC",10.0878415677552
"4pj3_1965","4ac3_2",0.215588507130108,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",26.2444856221375
"4pj3_1966","4ac3_2",-0.00758764230728475,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",25.1848173870018
"4pj3_1","4ac3_2",0.282573081511231,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",5.67314379092232
"4pj3_2","4ac3_2",-0.149403076262073,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",14.0530846477931
"4pl3_1959","4ac3_2",0.480374796350117,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",29.1003892633218
"4pl3_1","4ac3_2",0.0834875135567397,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"AC",8.9690895185971
"4pj1_117","4pj1_1",0.449257920401177,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"PJ",13.3646302715494
"4pj1_118","4pj1_1",0.202360163332316,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"PJ",12.2285695235009
"4pl1_1","4pj1_1",0.353167479854069,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"PJ",8.40865145281564
"4pl1_2","4pj1_1",0.495239256379814,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PJ",19.7826857450027
"4pl1_122","4pj1_1",-0.128649278586575,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"PJ",25.2339409935852
"4pj1_118","4pj1_117",-0.0573442116113874,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"PJ",7.07235489850766
"4pl1_1","4pj1_117",0.316647507481051,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"PJ",20.4754873493312
"4pl1_2","4pj1_117",0.457475782400795,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PJ",30.2820320984034
"4pl1_122","4pj1_117",0.0932058398564987,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"PJ",38.5961319097368
"4pl1_1","4pj1_118",-0.0366143442347298,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"PJ",20.5730935518812
"4pl1_2","4pj1_118",0.189671262420169,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PJ",31.667759415034
"4pl1_122","4pj1_118",-0.338577963937662,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"PJ",36.1058171222782
"4pj3_1966","4pj3_1965",0.423718420455001,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"PJ",1.12265482103076
"4pj3_1","4pj3_1965",0.095804809337401,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"PJ",20.656450383838
"4pj3_2","4pj3_1965",0.259812234493999,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"PJ",20.8804036692142
"4pl3_1959","4pj3_1965",0.0835847390874213,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",20.543619466558
"4pl3_1","4pj3_1965",0.284097103622926,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",17.7173315853109
"4pj3_1","4pj3_1966",0.159016740142523,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"PJ",19.61460330169
"4pj3_2","4pj3_1966",0.446399753100669,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"PJ",19.7897327069377
"4pl3_1959","4pj3_1966",-0.0729885296908839,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",19.9536360299935
"4pl3_1","4pj3_1966",0.155761086723464,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",16.7179980304576
"4pj2_2","4pp2_1",0.17782376060837,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"PP",53.0834212906039
"4pj2_3064","4pp2_1",0.382241595396847,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"PP",58.555549165564
"4pj2_3101","4pp2_1",0.398820945751753,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"PP",22.5884557381771
"4pl2_1","4pp2_1",0.289291077284995,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PP",27.0459819955092
"4pj2_3064","4pj2_2",0.51808650434895,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"PJ",10.7411102217066
"4pj2_3101","4pj2_2",0.189584125556027,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"PJ",68.6293452032296
"4pl2_1","4pj2_2",0.132803263901394,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PJ",27.3323709741321
"4pj3_2","4pj3_1",0.28382380475469,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"PJ",12.3619947053986
"4pl3_1959","4pj3_1",0.294784602804451,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",25.9948416043129
"4pl3_1","4pj3_1",0.137817876808284,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",3.37732645325586
"4pl3_1959","4pj3_2",0.0888104173278274,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"PJ",15.3918438935476
"4pl3_1","4pj3_2",0.131447290602779,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PJ",13.4113596733297
"4pj2_3101","4pj2_3064",0.230635657984658,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"PJ",71.3106590519367
"4pl2_1","4pj2_3064",0.157428957699724,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PJ",35.0097382011748
"4pl2_1","4pj2_3101",0.494129381685497,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"PJ",46.3317047274381
"4pl1_2","4pl1_1",0.34587318369867,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"PL",11.5189788138233
"4pl1_122","4pl1_1",-0.178095747926315,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"PL",19.8309978059546
"4pl1_122","4pl1_2",0.197566228081209,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"PL",19.7699160982707
"4pl3_1","4pl3_1959",0.23033782645557,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"PL",25.4959322423306
"9ac1_2","9am1_1",0.52805989482398,"ic","AC","Mammoth","low",1,NA,NA,NA,"ic",1,"AM",NA
"9am1_2","9am1_1",0.343294028552107,"ic","AM","Mammoth","low",1,15.4,0.0392156862745098,0.0227348368677146,"ic",1,"AM",6.27244227335645
"9am1_3","9am1_1",0.48913177003803,"ic","AM","Mammoth","low",1,39.5,0.0363636363636364,0.0179537477241488,"ic",1,"AM",9.98365327340977
"9am1_4","9am1_1",0.639144274520023,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AM",14.7429921224632
"9pj1_1","9am1_1",0.433933388346759,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",2.85508286248338
"9pj1_2","9am1_1",0.224812624673082,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",4.8402346805647
"9pj1_3","9am1_1",0.274389394452714,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",6.49684403439829
"9pj1_4","9am1_1",0.114547625294941,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",7.15822766520434
"9pj1_5","9am1_1",0.261089322329989,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",7.70486393165398
"9pj1_6","9am1_1",0.329305295752556,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",14.9400093055752
"9pj1_7","9am1_1",0.201060888528773,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",22.8418968977155
"9am1_2","9ac1_2",0.173421747921391,"ic","AM","Mammoth","low",1,15.4,0.0392156862745098,0.0227348368677146,"ic",1,"AC",NA
"9am1_3","9ac1_2",0.795672569600528,"ic","AM","Mammoth","low",1,39.5,0.0363636363636364,0.0179537477241488,"ic",1,"AC",NA
"9am1_4","9ac1_2",0.481819602407937,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AC",NA
"9pj1_1","9ac1_2",0.294585269824079,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AC",NA
"9pj1_2","9ac1_2",0.153241252904325,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AC",NA
"9pj1_3","9ac1_2",0.315937120793214,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AC",NA
"9pj1_4","9ac1_2",0.192626324688629,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AC",NA
"9pj1_5","9ac1_2",0.301025881561793,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AC",NA
"9pj1_6","9ac1_2",0.392171733784774,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AC",NA
"9pj1_7","9ac1_2",0.0918449700335662,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AC",NA
"9ac2_2","9ac2_1",0.286743006492661,"ic","AC","Mammoth","low",2,9.2,0.137931034482759,0.0983838328651458,"ic",2,"AC",14.8707346370404
"9pj2_1","9ac2_1",0.481779077888889,"ic","PJ","Mammoth","low",2,112.8,0.609195402298851,0.681362957250952,"ic",2,"AC",5.41059259342692
"9pj2_2","9ac2_1",0.241346508616638,"ic","PJ","Mammoth","low",2,16,0.623529411764706,0.0419501579685636,"ic",2,"AC",4.28579397403212
"9pj2_3","9ac2_1",0.355180248121795,"ic","PJ","Mammoth","low",2,20.1,0.627906976744186,0.065226657022832,"ic",2,"AC",5.62007908451281
"9pj2_4","9ac2_1",0.540818897164963,"ic","PJ","Mammoth","low",2,64.4,0.671641791044776,0.892142953083398,"ic",2,"AC",2.06231550573633
"9pj2_5","9ac2_1",0.215228458025209,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"AC",7.61787378286655
"9pj2_6","9ac2_1",0.295088228822962,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"AC",8.54539186530614
"9pj2_7","9ac2_1",0.11435058899468,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"AC",7.88028156912293
"9pj2_8","9ac2_1",0.498377416002478,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"AC",8.52307016654066
"9pj2_1","9ac2_2",0.0826684650066097,"ic","PJ","Mammoth","low",2,112.8,0.609195402298851,0.681362957250952,"ic",2,"AC",19.9517031041806
"9pj2_2","9ac2_2",-0.0250827979232992,"ic","PJ","Mammoth","low",2,16,0.623529411764706,0.0419501579685636,"ic",2,"AC",18.9885813344775
"9pj2_3","9ac2_2",0.386856881640206,"ic","PJ","Mammoth","low",2,20.1,0.627906976744186,0.065226657022832,"ic",2,"AC",20.2871706774821
"9pj2_4","9ac2_2",0.0186033697583017,"ic","PJ","Mammoth","low",2,64.4,0.671641791044776,0.892142953083398,"ic",2,"AC",15.0751909754296
"9pj2_5","9ac2_2",0.00849827348820037,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"AC",18.6633635706817
"9pj2_6","9ac2_2",0.0412708887671094,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"AC",19.3102737059318
"9pj2_7","9ac2_2",-0.144420352088644,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"AC",17.1771913016286
"9pj2_8","9ac2_2",0.0802219396742658,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"AC",16.3988598566523
"9am1_3","9am1_2",0.257049094664287,"ic","AM","Mammoth","low",1,39.5,0.0363636363636364,0.0179537477241488,"ic",1,"AM",10.4857801666445
"9am1_4","9am1_2",0.545321766518041,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AM",9.8964618157549
"9pj1_1","9am1_2",0.295187691248342,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",4.45077938393074
"9pj1_2","9am1_2",-0.0225225541177776,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",2.11441710883552
"9pj1_3","9am1_2",0.0215265524261402,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",6.90454123761398
"9pj1_4","9am1_2",0.0863031000210678,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",4.27686873421556
"9pj1_5","9am1_2",0.222339564649033,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",10.4882525175343
"9pj1_6","9am1_2",0.177915978649313,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",13.1692794935666
"9pj1_7","9am1_2",0.168452401113803,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",19.5963078222998
"9am1_4","9am1_3",0.49105212452913,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AM",10.5592112098895
"9pj1_1","9am1_3",0.256466467257113,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",7.90050663874773
"9pj1_2","9am1_3",0.061683031104738,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",8.67716783371516
"9pj1_3","9am1_3",0.265428855620353,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",3.82149756272048
"9pj1_4","9am1_3",0.20429692676763,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",6.46037456870151
"9pj1_5","9am1_3",0.367991037717622,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",3.81973277819221
"9pj1_6","9am1_3",0.328440145704619,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",5.89010126288263
"9pj1_7","9am1_3",0.135336949076111,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",14.3954179153588
"9pj1_1","9am1_4",0.375015709149284,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",11.9268708959818
"9pj1_2","9am1_4",0.0996778779543073,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",10.1338359225026
"9pj1_3","9am1_4",0.094583692352777,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",10.09110864161
"9pj1_4","9am1_4",-0.00103092951121974,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",7.64907228192948
"9pj1_5","9am1_4",0.151472667488309,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",13.5559672736217
"9pj1_6","9am1_4",0.0966328406155221,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",7.87113208520285
"9pj1_7","9am1_4",0.245583631565336,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",10.4973112861164
"9am3_2","9am3_1",0.507533137666914,"ic","AM","Mammoth","low",3,19.2,0.297872340425532,0.243473799818173,"ic",3,"AM",4.26370931296445
"9am3_3","9am3_1",0.126165198706569,"ic","AM","Mammoth","low",3,52.8,0.305970149253731,0.266174308048069,"ic",3,"AM",3.53013728077108
"9am3_4","9am3_1",0.600250393434918,"ic","AM","Mammoth","low",3,38.1,0.278260869565217,0.128310805850836,"ic",3,"AM",19.0351439840449
"9am3_5","9am3_1",0.605504625722083,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",12.485853591475
"9pj3_1","9am3_1",-0.0619598766332909,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",5.05491475196092
"9pj3_2","9am3_1",0.100534756055686,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",8.83125906968929
"9pj3_3","9am3_1",0.0687983057221477,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",8.86753845089624
"9pj3_4","9am3_1",-0.0169250282206755,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",8.12609334354768
"9pj3_5","9am3_1",0.0115257552741118,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",18.2281670021761
"9pj3_6","9am3_1",0.0604216548755544,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",15.9506592092991
"9am3_3","9am3_2",0.274891789290409,"ic","AM","Mammoth","low",3,52.8,0.305970149253731,0.266174308048069,"ic",3,"AM",3.08294610349525
"9am3_4","9am3_2",0.336633651309761,"ic","AM","Mammoth","low",3,38.1,0.278260869565217,0.128310805850836,"ic",3,"AM",18.1080649955838
"9am3_5","9am3_2",0.566622746184631,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",9.18389685187224
"9pj3_1","9am3_2",0.0126842585688082,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",8.23261173016514
"9pj3_2","9am3_2",0.313020244469621,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",10.1262089981318
"9pj3_3","9am3_2",-0.21098642977769,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",7.76674064700123
"9pj3_4","9am3_2",0.27424579204626,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",3.92276906675315
"9pj3_5","9am3_2",0.187825196869876,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",17.2132853210493
"9pj3_6","9am3_2",0.222641099902998,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",13.5446416541131
"9am3_4","9am3_3",0.0131480218031978,"ic","AM","Mammoth","low",3,38.1,0.278260869565217,0.128310805850836,"ic",3,"AM",15.9275051003351
"9am3_5","9am3_3",0.303474890304092,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",9.07785702957999
"9pj3_1","9am3_3",0.294725484025366,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",5.55885220428816
"9pj3_2","9am3_3",0.112488759016882,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",7.0653195534233
"9pj3_3","9am3_3",0.0280876751629919,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",5.55312917426398
"9pj3_4","9am3_3",0.0959112760732346,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",5.8081466028004
"9pj3_5","9am3_3",0.111144092272154,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",15.0782351627932
"9pj3_6","9am3_3",0.0632109550770421,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",12.42971177927
"9am3_5","9am3_4",0.553152174455984,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",12.0969460176293
"9pj3_1","9am3_4",-0.0371695759640647,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",16.4798519360717
"9pj3_2","9am3_4",0.177929933861016,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",11.5164378286193
"9pj3_3","9am3_4",0.169009505708392,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",10.4138159183678
"9pj3_4","9am3_4",-0.103154408193322,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",17.1680729742158
"9pj3_5","9am3_4",0.313619016836129,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",0.938455051754861
"9pj3_6","9am3_4",0.285603677812062,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",7.34001688576046
"9pj3_1","9am3_5",0.139776462720869,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",13.5792913878225
"9pj3_2","9am3_5",0.348473903549034,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",11.4598455421109
"9pj3_3","9am3_5",0.00937002532896472,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",6.33058615951782
"9pj3_4","9am3_5",0.164521660899311,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",6.27464137538982
"9pj3_5","9am3_5",0.414463277371106,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",11.1740497428241
"9pj3_6","9am3_5",0.329294795815315,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",5.32701110611575
"9pj1_2","9pj1_1",-0.0527704121130401,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"PJ",2.48316015124719
"9pj1_3","9pj1_1",0.329603362370421,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"PJ",4.12720650391875
"9pj1_4","9pj1_1",0.364041915124506,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"PJ",4.30961462252653
"9pj1_5","9pj1_1",0.407001986229956,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"PJ",6.61583869141517
"9pj1_6","9pj1_1",0.412671852075473,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"PJ",12.344501802378
"9pj1_7","9pj1_1",0.233733381680194,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"PJ",20.0634426933733
"9pj1_3","9pj1_2",0.0502499604791314,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"PJ",4.95462937020693
